review,sentiment,score
çok güzel çok beğendim,positive,0.7292507290840149
AYAKKABI YÜRÜRKEN KORKUNÇ DERECEDE GICIRDAMA SESİ ÇIKARIYOR.BU AYAKKABIYLA YÜRÜRKEN ÇEVREMDEKİLER BİLE RAHATSIZ OLUYOR.İADE ETMEK İSTİYORUM,negative,0.9862229228019714
"Hayatımda 2 yıldır 400 kez giyipte yırtılmayan bir ayakkabıya hiç denk gelmedim, hiç kirlenmiyor ve hiç eskimiyor, alın aldırın, müthiş ötesi",positive,0.9874224662780762
Hafif rahat ama sert tabanı umarım giydikce alışırım,neutral,0.6920526623725891
Ayakkabıda dikişden kaynaklı defo var ilk incelemem de fark etmemişim aldıktan sonra hemen giymem gerekti ve sonrasında fark ettim defoyu yoksa iade ederdim. Ayakkabı 2 gün içinde elime geldi güzel kargolamışlar,negative,0.9643598794937134
Cok kaliteli ve güzel,positive,0.6108567714691162
Gerçekten çok beğendim Numaranız neyse onu alın.,positive,0.9090253710746765
Görüntüsü güzel fakat ayağı yanlardan sıkıyor sert ayakkabı. İade etme durumunda kaldım.,negative,0.9468337297439575
"These shoes are very comfortable and so I ordered a second pair a few days later - by which time sadly I had discovered (despite the product description) that they are NOT waterproof!!! At least, the uppers aren't - and that's the bit where your feet get wet.",neutral,0.67262864112854
まずば値段の安さは特筆ものです。この値段ではちゃんとしたダウンシューズも買えません。ただし見た目は少し野暮ったく質感も低く洗練はされていません。このシューズはトレイルランニングには使えそうもありません。ラグがあまりにも浅すぎで、全体的につるっとしています。また、かなりの重さで元々走るのには向きません。ちょっとしたトレッキングや都市部の使用ぐらいに留めるのか良さそうです。逆にこれに当てはまるのであればコスパは非常に良いです。,neutral,0.5877419710159302
"Medya yüklenemedi. I bought these trainers as a direct replacement for another pair of mid-budget Terrex trainers that had provided years of service. Initially they were great but after a few minutes wearing they develop a squeaking/clicking noise that is truly unbearable. It doesn't happen immediately but after a few minutes, when the materials or adhesives begin to warm up it starts and then there's no stopping it. I've cleaned the sole, cleaned the inner, tried a new insole, tried different socks but nothing can stop the squeak. I suspect it's a manufacturing defect with the rubber composition or an issue with the glues between the layers of sole materials. Either way, although these are outside their return time, I'm going to try sending them back. I wore them in a Spanish museum recently and they caused such a noise that I ended up taking them off and walking around in just my socks.",negative,0.7327517867088318
届いた製品は写真のような瑕疵がありました。返品出来ますかな。,negative,0.8238891959190369
Alles super! Toller Schuh,positive,0.9255868792533875
Gayet iş gören bir model,neutral,0.749366819858551
diğerlerinden oldukça hafif ve sağlam,positive,0.6157107949256897
İşimizi görüyor rahat ve sağlam,positive,0.7782561779022217
Sağlam ve kaliteli bir ürün katlanabilir olması ile aracınızda fazla yer kaplamıyor piknik için ideal bir ürün,positive,0.8386885523796082
Çok ağır kişileri oturmasına rağmen gayet güzel ve kaliteli bir ürün,positive,0.7599162459373474
"Bir sezon kullanabilirsiniz, biraz daha kaliteli bir şey almak akıllıca olur.",neutral,0.6978254914283752
İyi güzel,neutral,0.7699786424636841
Guzel,neutral,0.4528394043445587
Ürüne diyecek birşey yok tabiki. Fakat bu ürünü online alışveriş sitelerinde satan birçok mağaza paketleme konusunda oldukça özensiz. Her sitede aynı sikayetleri gördüm. Amazon resmi satıcı olduğu için şansımı denedim ama aynı özensiz paketleme. Üründe çok ufak bir darbe vardı onemsemedim. Yani sözün kısası alırken şunu bilinki ürünü Yolda gelirken darbelere test ederek getiriyorlar anlaşılan. Ürünün kutusu bile yoktu. Testi ufak bir darbe hasariyla geçmiş.,negative,0.7669990062713623
İyi ürün aldığımda boykot olduğundan haberim yoktu yoksa almazdım!,negative,0.6176136136054993
"Sağlam ve hızlı bir şekilde teslim edildi, orijinal ürün, gönül rahatlığı ile tercih edebilirsiniz. Isı koruma konusunda da harika",positive,0.9665982127189636
Güzel kaliteli bir ürün.,neutral,0.8275920748710632
Termos tek kelimeyle harika çayı aynı ısı da 12 saat tutuyor içilebilir sıcak tutuşu 24 saat soğuğu zaten 48 saat isitmiyor çok memnunum ve birde 700 ml alacagim,positive,0.9641925096511841
Elime sorunsuz ulaştı güzel,positive,0.5488851070404053
"Ürün güzel orjinal,Qr kodu felan mevcut,kargoda zamanında geldi. Tek sıkıntı metal olan bir siparişi hiçbir muhafaza ya sarmadan kağıttan bir zarfın içine koyup göndermişler. Kapaklı bardak ta eziklikler var.Orjinal kutu yok, patpat ambalaj yok,köpük sarma yok. Bunlara daha dikkat edilmesi lazım.",neutral,0.7176052331924438
Ürün çok iyi de amazona bayılıyorum 1 günde teslim etti trendyol halt yesin gerçekten,positive,0.9242989420890808
"Es ist wirklich ein sehr hochwertiges Produkt. Erinnern Sie sich, dass das Auto das einzige Produkt war, das noch intakt war, als es abbrannte? Das ist wahr. Und die Wärmedämmung ist sehr gut. Nach 4 Tagen ist immer noch heißes Wasser verfügbar. Ein Produkt, für das Sie ohne zu zögern bezahlen würden.",positive,0.9670973420143127
"Po 50h 60 stopni, po 3 dobach 50. To jest termos.",neutral,0.7844671010971069
"i tried it on UAE weather and its perfect for it , the ice stays ice for 3 day in a hot weather on car , i surprised,, and about hot water it stay hot after put it inside it and put the flask inside the freezer for 2 days",positive,0.9313569068908691
Excellent je regrette pas mon achat,positive,0.9152445197105408
ممتازة وحجمها مناسب جداً,positive,0.8732877373695374
Muhteşem ürün,positive,0.8839646577835083
"f/p ürün. top şişirmek için ideâl. bisiklet lastiği için denemedim ancak şişireceğini sanmıyorum, ürün küçük çünkü, bi karış kadar",neutral,0.8344204425811768
Ürün elime sağlam ulaştı. Ürünün boyu yaklaşık bir karış. (20 cm) Ben daha büyük bekliyordum. Ancak çalışıyor ve biraz yavaş da olsa topu şişiriyor. Yanında 4 ayrı uç göndermişler. Uçların bile bir maliyeti olduğunu düşünürsek fiyat/performans ürünü. Top şişirmek için araba pompasını bağlamak zorunda kalmayacağım artık. Küçük olması bir yönden de iyi. spor çantasına atıp yanınızda gezdirebilirsiniz.,positive,0.7088943719863892
Kırık geldi çöpe attım.,negative,0.9883819222450256
saglam güzel,neutral,0.8248645663261414
"Çocuğun bisikleti için aldım, şişirmiyor. Top için iyi.",neutral,0.7818892002105713
Ev için yeterli,neutral,0.8281707763671875
"Harika güzel voleybol, basketbol, futbol toplarımı bununla şişirdim",positive,0.9324350357055664
Çok iyi yaylar öyle gıcır gıcır ses çıkarmıyor şiddeti ağırlığı iyi. Pc başında çalışan biri olarak gün içinde kullanıyorum.,positive,0.8697893619537354
mükemmel bir fiyat/performans,positive,0.791672945022583
Fiyat performans ürünü işinizi çok iyi görür fakat içinde ki sayacı biraz yamuk ki şaşırmadım en azından görebiliyorum yani aşırı yamuk değil eğer maksimum 60 kg lik bir şey istiyorsanız bu zaten hayli hayli yeterli olur.,neutral,0.8792743682861328
"Ofiste her gün 100er tane yapıyorum, kasların ağrımasından işe yaradığı belli oluyor. Boş durmaktan iyidir.",positive,0.9338785409927368
Fotoğrafta gördüğüm ürünün ve bilgilendirmenin tam karşılığı..Uzun zamandır online alışverişte böyle bir şey yaşamadığım için extra memnun oldum ..Teşekkürler,positive,0.9502636194229126
"kullanmı çok sert ürünün iki bacağı dengeli değil yamuk şekilde, sıkmaya başladığınızda eliniz ağrıyor.",negative,0.839816153049469
Gösterge boyası tebeşir ile yazılmış.2.gun yazilar silindi.amazon la görüşüp iade isticem.,negative,0.9642862677574158
Bu fiyata bu kalitede bir irin beklemiyordum açıkçası. Kargo süreci de çok hızlıydı. Teşekkürler.,neutral,0.6711928248405457
"Das Produkt ist soweit gut verarbeitet und wirkt auch stabil. Der Widerstand lässt sich gut regulieren und individuell anpassen. Das Zählwerk ist ein nettes Gimmick, das bei mir auch gut funktioniert. Für meine mittelgroßen Hände passt es perfekt.Insbesondere für einen Preis von unter 10€ kann man hier also nicht meckern, ich bin sehr zufrieden.",positive,0.9314061403274536
"Medya yüklenemedi. La entrega fue muy buena y llegó a tiempo. El producto me sorprendió en cuanto lo abrí, era más de lo que esperaba. Perfecto para calentar y ejercitar antebrazos. Puedes ajustar la dificultad. Hasta tiene un contador para saber las repeticiones que vas haciendo. Lo volvería a comprar.",positive,0.9356245994567871
One thing I noted about this handgrip strengthening machine I would say is a completely amazing gadget so little thing to have that can actually strengthen your forearms and also your wrist movement as well and I found out that the reason being is because well you can actually change the settings of weight and it's very very accurate I would say I personally feel like he could do a little work with the grip because it does feel a bit tight and it's hard to grip on for too long but however the fact that it's got the clicking thing at the bottom as well to help you actually time it is fantastic and get yourself one of these very useful specially if you have one in each hand because then you're training both hands equally and that's why it's important to have a balanced hand section. overall things are fantastic product and I definitely recommend it for the price.,positive,0.8139909505844116
Super pratique,positive,0.8477746248245239
"È un attrezzo più da tempo libero che da palestra. Un ottimo esercizio che, a regolazione leggera, funge da antistress. Facile da regolare, il materiale delle rotelline non è il massimo, plastichetta fragile.. a meno che non cada o non subisca urti, non dovrebbero esserci problemi. La tensione della molla arriva a kg importanti perciò, chi lo desidera, può cimentarsi in un esercizio più impegnativo. Può essere utile per una sana riabilitazione e il recupero di mobilità di chi ha intorpidimento delle mani. Lo scatto del conta-strette non è silenzioso, non usatelo in biblioteca ;)",positive,0.6099245548248291
Yanında kılıfı askısı ile geliyor plastigini ve kılıfını çok beğendim. Gayet her yerde kullanılabilir bir ürün 2.5 litre haliyle büyük.,positive,0.8928244709968567
Kaliteli ürün ama üzerinde deformasyonlar vardı,neutral,0.8765243291854858
Büyük ve güzel,neutral,0.7366047501564026
Ürünü kullanıyorum hiç bir şekilde plastik kokusu yok. Kullanımı kolay tavsiye ederim.,positive,0.9145183563232422
Pipeti hava almasa gayet iyi,neutral,0.6223229169845581
Yere düştü patladı dikkat edin,negative,0.8374390602111816
"agir bir plastik kokusu geliyordu ilk geldiginde, suda beklettikce ve yikadikca haznenin kokusu gecti 2 gun icinde, ancak kapak hala cok agir plastik kokuyor, bu hacimde saglikli bir urun bulmak cok zor turkiyede.",neutral,0.5589210987091064
"Fiyatına göre mükemmel, hemen günlük su içme miktarımı da arttırdı",positive,0.9561847448348999
Ürünü kahve için kullanıyorum 2 saatten fazla sıcak tutuyor. Evde ofiste veya dışarıda kullanılabilir,positive,0.7460945248603821
Kapağındaki ağızlıkta açılıp kapanma opsiyonu yok.,negative,0.5601018071174622
Ürünü kampta kullanmak için aldım yalnız evde de kullanıyorum. Verdiği ışık yüksek ve yeterli. Type-c şarj ile geliyor. Sarı ışık beyaz ışığa göre biraz daha az. Tam güçte hem beyaz hem sarı ışık birlikte yanıyor. Elektrikler kesildiğinde salonu aydınlatmak için rahatça kullanılabilir. Çok işlevli bir ürün. Fiyatını da özelliklerine ve verdiği ışığa göre makul karşıladım. Tavsiye ederim.,positive,0.9655649065971375
Gün ışığı modunda 17 saat yandı. gayet başarılı.,positive,0.8103882074356079
Amazon'a teşekkür ederim zamanından önce kusursuz olarak teslim aldım. Aydınlatması mükemmel çok memnun kaldım.,positive,0.9638278484344482
Cok guzel bir urun.harika isik veriyor.isik tonunun ayarlanmasida cok guzel.tavsiye edilir,positive,0.9492468237876892
"Kamp için üretilmiş olsa da elektrik kesintileri için aldım. Kompakt bir ürün. 0,55 kg ve 88x95x184 mm ölçülerinde. IP44 suya karşı koruma değerine sahip. 300 - 1000 lümen ve 10 Watt. 4400 mAh pili USB- C ile şarj oluyor ve USB-A ile powerbank görevi görüyor. Güç tuşuna bir kere basmayla mod değişimi yapılıyor. 4 modu var. Güç tuşuna sürekli basınca ise kısma özelliği kullanılabiliyor. Pil süresi yazan bilgilere göre 6-12 saat ancak bunu henüz test etmedim. Üst kısmını yarım çevirip çıkarabiliyorsunuz ve alt tarafında asma kancası ile asarak da kullanabiliyorsunuz.",positive,0.7510101795196533
Defalarca sipariş ettim. Fiyatı düşerse tekrar alacağım....,positive,0.5427980422973633
Ürün her açıdan muhteşem ! Hafif ve elde taşımak için tutma çubuğu mevcut. Şarj ettikten sonra uzun süre kullanabilirsiniz. Benim için şaşırtıcı olan ise bu kadar ufak kompakt bir ürünün verdiği ışık inanılmaz ! Kesinlikle tavsiye ederim pişman olmayacaksınız.,positive,0.9719569683074951
"Kamp için düşünmüştüm ancak evde bulunmasında da fayda var ne zaman lazım olacağı belli olmaz, aydınlatması çok kuvvetli henüz tam şarjla ne kadar kullanılabilir test etme şansım olmadı ama ağır bir ürün hayal kırıklığı yaşatmayacağını düşünüyorum. Tavsiye ederim.",positive,0.8671351075172424
"You can not literally look at it , it is so bright. For a medium room is more than enough in case of emergency.",positive,0.7914484739303589
"I wanted a well built, quality, very bright light source to use during the occasional power failures that occur in my area.After looking at various options & reading the reviews I decided to go for this particular one (it had excellent reviews) and I have not been disappointed.It does an excellent job in providing a very bright light, which will allow me to do things like continue cooking if the power goes out, I haven't tested to see how long the battery lasts on the various settings, but others have & based on that those results this lamp serves my purpose & being rechargeable it avoids having to have a supply of batteries sitting around for months at a time without being used.",positive,0.9187645316123962
